,text,tag,senti_polarity
1025, 在传染疫情结束前，使用公筷公勺。不要用自己的筷子和餐具来从公碗和盘子里夹菜，千万不要用别人的杯子喝水或是饮用共享的饮品。告诉席上的每个人使用公勺从盘子里把菜夹到自己的盘子或碗里，然后把公勺放回公盘，然后再使用自己的筷子从自己的盘子或碗里把食物送进嘴里。仔细清洗食物，每顿饭后也仔细的清洗餐具，避免去卫生条件不好的餐馆用餐。,乐观,positive
1026, 【《疫情来袭》（的句子)】进入二0二0年，农历春节到来前。中国名城大武汉，冠状病毒急蔓延。各位朋友听我言，专家定性动物传。捕杀买卖不应该，当作美味遭人嫌。野生动物是生命，和人一样有灵性。若是拿它来食用，保你会有大报应。节假人员大往返，武汉返乡几百万。疫情传播速度快，危机人类会遭难。人民领袖习近平，中央决策真英明。关键时刻打硬仗，号令全国抗疫情。各级政府反应快，一级响应不放松。上令下达如闪电，落实力度直线升。城市农村都行动，自我防控在家中。武汉市区疫情重，中央政府很震惊。总理受托到武汉，鼓舞斗志战疫情。防疫器具保供应，救灾措施保畅通。全国上下总动员，四面八方来支援。党的领导力量大，什么困难都不怕。全国上下心很齐，城乡一体战病疫。众志成城不畏惧，战胜疫情定胜利。,乐观,positive
1027, 如果自己不努力，谁也给不了你想要的生活;梦想不会逃跑，逃跑的永远是自己。感染患者不用慌，配合治疗早安康。,乐观,positive
1028, 人生的乐趣不仅在达到某一目标的那一刻，而更在于继续不断努力追求之中。经常通风勤洗手，环境卫生不可少。,乐观,positive
1029, 人生，有时也需要一些起伏才显得更加有意义，才更懂得如何去珍惜并努力争取。隔离观察不出门，避免疫情人传人。,乐观,positive
1030, 做一个更好的人，确信在遇见一个新的人之前知道自己是谁，也希望那个人知道你是谁。不走亲戚不串门，不打麻将不聚众。,乐观,positive
1031, 女人，靠谁不如靠自己，每一份努力，每一份付出，都会带给你不一样的精彩。回家首先净手脸，口罩手套莫进房。,乐观,positive
1032, 整天在倒苦水的人，不是别有用心就是软弱。能吃苦会消化的人，不是善良就是坚强。大场合不用去，一个人也挺好，凡事讲卫生。,乐观,positive
1033, 读书虽苦，但那是你看世界的路。你今天的所有努力，都是你未来生活的底气。家庭保持通风好，讲究卫生好习惯。,乐观,positive
1034, 小孩子才谈努力，成年人只看结果。清醒点啊朋友们，我们没那么多解释的机会。废口罩，别乱丢，专门处置才妥当。,乐观,positive
1035, 向所有奋战在一线的医务工作者致敬，希望你们保护好自己，希望大家带领自己的家人朋友做好防护措施!满满能量共抗疫情!武汉加油!中国加油!,乐观,positive
1036, 看别人取得成功时，我们会说，他们的运气好；当他们遭遇失败时，就会说，他们不努力。不要以为藏匿起，很快就会找到你。,乐观,positive
1037, 【新型冠状病毒疫情防控的句子】二零二零春来到，病毒疫情真不妙。冠状病毒不可怕，就怕大家不听话。不走亲，不访友，不在外边到处走。该吃吃，该喝喝，待在家里别啰嗦。勤洗手，勤消毒，不聚众来抗病毒。发现疫情要隔离，及时上报显真情。出门必须戴口罩，人多别去凑热闹。千万不要信谣言，别去花那冤枉钱。这次疫情挺严重，政府宣传要响应。挣钱无论多与少，全家健康才更好。等到疫情有好转，无论干撒都不晚。众志成城抗病毒，大美余庆人人夸。,乐观,positive
1038, 不要嘴里喊着口号，手里数着黑心钱，更不要，随意把谣言乱播乱传，脚步随生风，到处乱转乱窜，呆在家里为祖国奉献，一起度过难关，祈福中国平安！,乐观,positive
1039, 你一定很爱很爱过一个人，努力顺从他，什么都依着他，但是最终还是没有在一起。发热和干咳，就诊莫等候。,乐观,positive
1040, 懒惰和贫穷永远是丢脸的，所以每个人都会尽最大努力去对别人隐瞒财产，对自己隐瞒懒惰。菠菜含铁补血药，预防贫血抗衰老。,乐观,positive
1041, 你要相信，总会有不期而遇的温暖，和生生不息的希望，在不经意间出现在我们的生命里。不信谣，不传谣，信息了解主渠道。,乐观,positive
1042, 没有人生来勇敢，正因为被需要，他们才选择了逆风前行，坚定地履行职责。疫情的阴霾之下，他们远离家人，奔赴战“疫”前线！,乐观,positive
1043, 阳光总是一如既往，普照着大地，赐予我们光芒、不能出门的日子，躺在床上，听着收音机，享受着阳光，生活的美好总是这样不期而遇!,乐观,positive
1044, 打开手机电脑，满屏都是疫情。天佑中华儿女，武汉加油必胜！党的领导指挥，军队拔寨攻城。共同抗击肺炎，八方驰援深情。,乐观,positive
1045, 外面的雨下一早上了，这几天天空一直是灰蒙蒙的，希望武汉的疫情快点过去，让天空恢复蓝色，武汉加油!中国加油!,乐观,positive
1046, 一次新型肺炎真的是让我看尽世间善恶美丑，人间百态，祝好人有好报，祝武汉早日度过难关，祝一线医护人员平安健康！,乐观,positive
1047, 努力实现财务自由，是让我们少为一些能够用财务解决的问题而烦恼，自己就多一分舒心。不忘初心担使命，党政军民齐发力，,乐观,positive
1048, 一个成功的人，就是需要自己不断的努力，不断奋斗，勇于战胜困难和坚强面对成败的。出门必须戴口罩，人多不去凑热闹。,乐观,positive
1049, 爱你的人如果没有按你所希望的方式来爱你，那并不代表他们没有全心全意地爱你。防护措施用起来，避免感染见效快。,乐观,positive
1050, 此刻，很多人还在感叹在家休假的无聊，而我们已经加班多日了，忙碌的几天，每天都是信息、报表、数据，我们只是一群普通的基层工作人员，虽然没有一线的一声那么伟大，我们每个人也在默默地为防控疫情贡献着微薄之力，希望早日战胜疫情，阳光明媚时，我们能笑脸相迎。,乐观,positive
1051, 2020庚子鼠年，武汉新型冠状病毒的侵袭，掀起了一场没有硝烟的战争，这场战役中有人逆行而上奔赴前线，以此连环画致敬在这场战役中所有不辞辛劳的白衣天使们，致敬迎难而上的每一位工作者们,乐观,positive
1052, 成功不是凭梦想和希望，而是凭努力和实践。成功不是凭梦想和希望，而是凭努力和实践。不走亲，不访友，不在外面到处走。,乐观,positive
1053, 生死，都是小事。只有坚持这阵子，才不会辛苦一辈子。我发誓会努力，我会让自己过得很好。只要还有一勺油，不往超市去露头。,乐观,positive
1054, 不想让自己成为别人聊天时的下酒菜，那就努力让自己成为他们吃不起的饕餮盛宴。防病知识多宣传，爱国卫生勤开展；,乐观,positive
1055, 芦荟开花，吉祥之兆古诗云：浅薄月季频出镜，纯情芦荟慎开花。意为芦荟开花很难见到，是大吉之兆。今晨惊喜发现阳台上的芦荟抽出了花茎。希望我们能够早日战胜疫情，待到春暖，共赏花开!,乐观,positive
1056, 疫情无情人有情，我们联系到能量中国，能够帮助我们给武汉传递物资，希望大家尽绵薄之力一起参与。让我们一起为武汉加油!,乐观,positive
1057, 没有天赋异禀，却一直贵在坚持，从没有想过放弃。今年诸事顺利，希望未来的自己能越来越棒。早发现，早报告，测体温，定期量。,乐观,positive
1058, 不是每个人都可以活成自己想要的样子，但是，我们可以努力去实现！月你好。坚持戴好小口罩，正确佩戴要记好：,乐观,positive
1059, 支持异地恋的朋友们!如果你们真心相爱，一定要为了这份爱努力争取，真的挺不容易的。不赴宴来不摆酒，深情厚谊记心头。,乐观,positive
1060, 很喜欢的一句话：“与其降低你的开支，不如去尝试增加你的收入。这就是努力的理由”。不与人接触，马上戴口罩；,乐观,positive
1061, 灾难的乌云终有一天会消散，因为每个人心中都有一缕光辉，人与人之间心相连、情相系，天灾最后一定会低头，希望武汉的人们，在我们的牵挂下，支持下，渡过难关！武汉加油！,乐观,positive
1062, 不知道你是谁，但知道你为了谁[心]大雪纷飞，武警湖北总队官兵在火神山医院执勤。天很冷，看到你们，心中总是充满温暖与力量，致敬最可爱的人,乐观,positive
1063, 每天醒来，告诉自己，微笑才会美，付出才有收获，做一个勤奋的人，做一个努力的人。此毒能够害死人，千万别把运气靠。,乐观,positive
1064, 的一年希望我爱的人爱我的人以及所有为这个社会付出的人员平安健康，还有社会稳定，天下太平，病毒早日被攻克,乐观,positive
1065, 中华民族五千年，秉承中华精神，延续至今，多少大风大浪都闯过来了，这次同样会有惊无险，战胜新冠状病毒，勇往直前！,乐观,positive
1066, 别再问我工作何必这么拼，我之所以这么努力，因为我想要的生活比你的贵…抗击疫情不慌张，科学防控保健康。,乐观,positive
1067, 真的要到很久以后，才会明白，每一个选择只要努力过，都是正确的选择。科学应对克时难，坚决打赢攻坚战。,乐观,positive
1068, 当你仍然对自由向往，便不顾一切冲往远方，当你不再对物质渴望，证明你足够看透人生，当你感觉平凡人生、健康身体、平淡生活的可贵，证明你读懂了人的一生。,乐观,positive
1069, 当下的你付出全部的热爱和努力，累积点点滴滴的进步，都在指向并决定着你的未来。第四单手握成拳，另一手心旋转洗。,乐观,positive
1070, 悠闲的在阳台半躺着看看书，晒晒太阳，玩玩手机，顺便用笔记本远程办公，给客户回了几封邮件。妈妈叮嘱我厨房炖了汤让我记得到点下去放盐。疫情期间，乖乖宅家也是为社会做贡献了。天佑中华，希望大家平安健康！,乐观,positive
1071, 祝福那些支援湖北的天使们，一定要健健康康安安全全的，希望老天保佑善良的人一生平安。一世幸为中国人，千世万世也要为中国人!,乐观,positive
1072, 生活最沉重的负担不是工作，而是无聊（罗曼·罗兰）疫情防控期间，足不出户，安心宅在泰州老家，每天主要工作就是练字喝茶，倒是十分充实！与城市相比，农村也很重视防控工作，但要更乐观些。,乐观,positive
1073, 【抗击疫情的武汉的句子】莫慌乱，莫急躁，配合工作，妥治疗。说一千，道一万，人心齐来，泰山搬。抗病毒，防疫情，人人参与，建平安。,乐观,positive
1074, 【村镇防疫的句子】防护第一招，就是不走动，出门有风险，在家最安全。电话和短信，视频联系好，少吃一顿饭，亲情不会淡。外出戴口罩，回家勤洗手，开窗常通风，早晚要消毒。口罩及时换，用后别乱抛。儿女城里住，老人在农村，带病不回村，勿做不孝孙。家里养畜禽，防护要到位，多洗几遍手，小心不为错。有人疫区来，马上要报告，不是小事情，出事不得了。网上谣言多，莫做传谣人，渠道很重要，消息听官宣。减少放鞭炮，空气质量高。咱村人心齐，遇事顾大局。,乐观,positive
1075, 既来之则安之，如果我们无法选择疾病，那么我们可以选择面对疾病的态度。越坚强越乐观越积极面对，希望就越大!　　　,乐观,positive
1076, 打赢疫情防控阻击战，需要各部门密切配合、相互支撑，才能推动经济社会平稳运行。92.疫情防控，是对国家治理体系和治理能力的一次实战检验。兵马未动，粮草先行。,乐观,positive
1077, 努力了，就无怨无悔。有道是：天道筹勤!相信自己，你是最棒的!!愿和你分享每一份的喜悦!远离众野味，别逗猫和狗。,乐观,positive
1078, 谁都没有想过，2020年刚刚到来，就迎来了一场病毒生死战。感谢这场疫情战役中的“最美逆行者”们：医生、护士、军人、警察、一线记者……谢谢你们在这场战斗中的坚持与付出。武汉加油！中国加油！,乐观,positive
1079, 有些人注定就是笨手笨脚，但是他们也在认真地努力着，你们可千万别瞧不起人。非常时期莫怨烦，目标明确防扩散。,乐观,positive
1080, 新年第一天，送广东的白衣勇士驰援武汉，祝早日凯旋！致敬所有逆行者，为在前线奋斗的英雄加油，道一声珍重！祝英雄们早日凯旋，平安归来！,乐观,positive
1081, 一方有难，八方支援！心系武汉，心系疫情！捐款捐物，雪中送炭！为民族为国家贡献着自己的一份绵薄之力。,乐观,positive
1082, 抗击疫情，从我做起！出门戴口罩，在家勤洗手。没事少出门，宅在家，就是我们不给社会添乱所做的最大贡献。,乐观,positive
1083, 看着这种新增数字，内心充斥着无垠的悲凉，咆哮的地火在翻腾。武汉要挺住，黄冈，孝感要挺住。一切都会过去。疫情过后，湖北的整体社会发展水平会高一大截。,乐观,positive
1084, 没人给你肩膀，没人替你坚强，很普通不倔强，很平凡不闪亮，要习惯人走茶凉。各位大家过开心，祝你家和万事兴。,乐观,positive
1085, 世界上最简单的事就是放弃，那可得努力了，谁让人们都想做个不简单的人呢。湖北来，武汉入，居家观察早报告。,乐观,positive
1086, 人生向前，总有些故事需要淡忘，有些往事需要告别，努力去鼓励自我的孱弱，然后勇敢。不去歌厅和饭店，不去赌场摸“炸弹”。,乐观,positive
1087, 【共对疫情的句子】鼠年新春众心惶，四道友邻引导忙。疫情来势看似凶，你不出门它莫翔。出门千万戴口罩，戴了定比不戴强。回家首先净手脸，口罩手套莫进房。废弃口罩专用桶，已设楼下院门口。酒精喷洒封原袋，切记不可随手丢。宣传栏里有倡议，异地来蓉莫乱走。到过武汉请登记，社区电话上面有。我们倡议宅在家，事不紧要莫出走。而今通讯后现代，视频会议聚亲友。自我保护帮大忙，人流多处莫冒头。发烧咳嗽先自检，预约电话社区有。冬春流感常年事，谨慎甄别心不慌。党委政府齐动员，专家医护都很强。社区基层全排查，请你千万帮个忙。厘清源头除病害，疫情我们一起抗。,乐观,positive
1088, 只要还有得发挥，就不要放弃。因为事情不会真的结束，除非你放弃了努力。减少探亲和访友，尽量居家莫出门。,乐观,positive
1089, 等你好了，我们再去一趟，吃一碗热呼呼的热干面，去武汉大学看樱花，去司门口走走长江大桥，看看居住3年的母校。,乐观,positive
1090, 蹉跎的时光，绝不会重来，努力的岁月，也绝不会被辜负。2020年将过一半，开始努力吧~走村入户搞宣传，发动群众互相找。,乐观,positive
1091, 如果这次疫情，放过了人类，那么请人类，今后放过野生动物!如果这次疫情，被医护人员击败，那么请社会，今后善待医护人员!因为危难时，是他们用自己的命守护着你的命!他们不是不怕，也不是想要做英雄，只是使命在前，不能退缩。最美的人，最勇敢的心值得最高的敬意!18、护士为抗击疫情，推迟婚礼坚守一线，致前线的医护人员，你们是世界上最美的人!19、每一个前线的医务人员们，都用生命履行着自己的医学信仰，他们迎难而上，不计报酬、无论生死。致敬这些逆行者们，一定要平安回来,乐观,positive
1092, 感谢所有的医护人员，希望你们在照顾病人的同时也要照顾好自己，谢谢你们！我们一定可以度过这个难关，相信国家相信党。武汉加油，湖北加油，中国加油！我们一定会胜利！,乐观,positive
1093, 各个乡镇免不了有武汉返乡人士，而中老年人在乡镇人员规模中占很大比例，且自我防范意识不强。甚至因为村委会未有相关通知而不知此次疫情相关。,乐观,positive
1094, 阳光也不在那么任性了，它轻轻地抚摩着万物，柔柔地说着别离，它让万物记得冷冷的天里，它和爱一样的温暖，一样可以照亮心灵。,乐观,positive
1095, 【冠状病毒疫情防控的句子】居民朋友们，听我来宣传。新型肺炎属病毒，相当可恶很猖狂。为了健康大家事，注意防止病毒传。减少探亲和访友，尽量居家莫出门。饮食清淡习惯好，杂物归位莫乱扔。经常通风勤洗手，环境卫生不可少。出门着记戴口罩，免得惹病真麻烦。人多场所少靠近，外来人客及时报。小事麻痹出大错，健康防护做到位。相信政府有能力，坚决打赢大战役。莫信谣言胡对喝，欲仈新闻听事实。全民团结信心强，肺炎病毒定灭亡。,乐观,positive
1096, 这个世界是一个能量守恒的世界，所有你现在努力了的，在未来某个时刻定会给你回报。查行踪，测体温，疑似病人要接送。,乐观,positive
1097, 永远别放弃那个可爱的自己，即使在别人的眼里是有多么不堪，但自己一定要努力，要坚持。作为祖国小公民，响应号召最要紧。,乐观,positive
1098, 人生努力任何时候都不晚，演好属于自己的角色，发出闪亮的光来，照亮自己，照耀别人。不去上街，不逛商店；除非必要，谁都不见。,乐观,positive
1099, 我能理解大家的恐慌、无助和绝望，可是在大灾面前，我们首先能做得就是保护好自己，然后才能更好地保护其他人!愿天佑中华，天佑武汉!,乐观,positive
1100, 当你为一件事情拼命的时候，全世界都会给你让路，梦想决不会辜负你的努力。家熏艾条蛮有效，出门记得戴口罩。,乐观,positive
1101, 这几日，大家都在通过武汉市慈善总会，湖北省红十字基金会，还有其他武汉医院的定向渠道等支援武汉。所有这些自助发起的爱心公益都是满满正能量的体现，以爱之名，爱的力量。武汉加油!全国加油。,乐观,positive
1102, 【最硬核预防新型冠状病毒“的句子”】疫情期间莫大意，发热门诊要知道。发热咳嗽全身疼，及时就医病因找。不传谣言不恐慌，洗手通风戴口罩。大家齐心讲卫生，主动担责很重要。,乐观,positive
1103, 每天起床听村里高音喇叭宣讲动员疫情形势的严峻性，吃完早饭听老爷子讲听到看到的“综合新闻”，陪老妈拉家常打牌喝茶……尽情地享受家乡菜——“妈妈的味道”。每天放空心灵，净化情绪，戒除烦躁一品句子网，好好享受与家人欢聚的美好时光，共享浓郁的家庭欢乐和温馨。,乐观,positive
1104, 【抗击冠状病毒感染肺炎疫情的句子】肺炎疫情虽张狂，科学防控策为上。别怕繁琐别脏乱，坚持卫生好习惯。饭菜饮食搭配细，垃圾入桶勤处理。环境卫生要搞好，不留病毒过路桥。不懒惰来不泄气，康健身心免疫力。不信谣来不传谣，小道消息不可靠。坚决拥护共产党，群策群力更群防。科学应对克时难，坚决打赢攻坚战。,乐观,positive
1105," 宝剑锋从磨砺出,梅花香自苦寒来今天工作不努力,明天努力找工作生当做人杰，死亦为鬼雄。阻断疫情传播源。",乐观,positive
1106, 身为中国人，坚持管好自己的脚，足不出户。相信祖国一定会更加强大。武汉加油!中国加油!我爱我的祖国[加油][加油][加油],乐观,positive
1107, 世上没有不弯的路，人间没有不谢的花，人这一生能力有限，但是努力无限。解放军，战洪水，舍生忘死筑大堤。,乐观,positive
1108, 即使看不见远方，心中也要有远方的模样。即使看不到希望，也要努力地靠近梦想。发现疫情就隔离，防范主要靠自己。,乐观,positive
1109, 话不多说，多说无益。祝福英雄：注意饮食，做好防护!每天吃饱吃好，才能提高自身免疫力，保证战斗力!祈盼你们平安回家，接风宴上一个都不少!,乐观,positive
1110, 【抗击疫情的武汉的句子】出门戴口罩，别去凑热闹，洗手多开窗。少吃多睡觉，坚决不串门，微信互转告。大家要见面，握手也算了，点头打招呼。鞠躬更礼貌，可飞吻飞眼，千万别拥抱。大场合不用去，一个人也挺好，凡事讲卫生。在家防感冒，各位请记牢，健康最重要。提高免疫力，重点在自保，关键在方法。病毒全逃跑，相信有奇迹，好运一定到。健康快乐年，幸福乐逍遥。,乐观,positive
1111, 武汉挺住，武汉加油!我们很好，你们无论在哪，照顾好自己。没有一个国家是不经历风雨的，只有经历风雨中国才会成长，相信经过这场噩梦中国很更加优秀，更加坚强，相信中国，相信武汉，相信一切都会好的!同舟共济武汉加油!丹巴加油!中国加油!共抗疫情!,乐观,positive
1112, 舞台上是经过安排的戏，而安排的过程也是一齣戏，人生就是一场凭自己努力安排的戏。出门戴口罩，回家就洗手。,乐观,positive
1113, 如果我们一起平安渡过了这次疫情，那我们要约好一起去武汉看樱花，去这世上最美的地方看风景，去见你想见的人，去享受这世间的美好事物。我们要相信，众志成城，战胜疫情!因为世间的美好还是会和我们环环相扣。我们一起加油，为武汉加油,乐观,positive
1114, 每一段经历都是财富，每一个片段都是回忆，每一个明天都是希望。晚安！李克强，到武汉，披挂上阵到一线。,乐观,positive
1115, 成功的秘诀就是每天都比别人多努力一点。2020年鼠年，充满期待的一年，加油！第五要洗大拇指，握住拇指旋转洗。,乐观,positive
1116, 别担心，现代医学的进展表明，很多癌症并非不治之症。经过积极治疗，有的病人可能一辈子都与肿瘤共同生活，也可相安无事，只要按时复查，坚持“扶正”治疗，还是可以如健康人一样享受生命。　　　　,乐观,positive
1117, 看着每天疫情更新的数字觉得真是世事难料，人生无常。以前总说明天和意外不知哪个先到来，每一次旅行都是赚到的，现在得说能见到明天的太阳都是赚到的。今天以前的每一段记忆中的好日子都值得珍惜，非常时期大家都多保重吧。还有，这次疫情再次感叹祖国强大，人民军队举世无双！医生就是人间天使！,乐观,positive
1118, 寒冬会过去，春天会如约而至爱，汇聚能量爱，战胜病毒所有的努力和付出都不会白费，等乌云散开，我们一起去武汉看樱花，一起去迎接新的春天!武汉加油!中国加油!,乐观,positive
1119, 太有信心；一线抗征病毒的战士可以更冷静点，后方祈祷加油的国人应该更感性点。武汉加油，我们时刻牵挂着你们！,乐观,positive
1120, 挫折并不可怕。可怕的是沉溺于失败和懊丧之中不能自拔。一切都可以重新开始，希望就在前方。战疫情，抗病毒，又是一个大战疫。,乐观,positive
1121, 超越自己，每个人都做得到。挑战自我，勇攀人生高峰，努力成就人生的梦想。坚持常食西红柿，黑斑雀子自然消。,乐观,positive
1122, 不要放弃你的梦想，没有梦想就没有了希望，没有希望就没有了目标。人多病情易传染，发个视频酒杯端，网上干杯更新鲜。,乐观,positive
1123, 【聚会类】1．少吃一顿饭，亲情不会断，聚会吃饭，给社会添乱2．今天谢绝您来访，春暖花开来不迟3．你不聚，我不聚，人人齐把病毒拒4．关爱生命，居家隔离，减少走动，远离病源5．阻击疫情，人人有责，安心居家，利我利他6．不聚餐是为了以后还能吃饭，不串门是为了以后还有亲人7．出来聚会的是无耻之辈，一起打麻将的是亡命之徒8．一切忽略健康的聚餐都是鸿门宴9．疫情当前不添乱，待在家中莫乱窜10．要想好好活着，在家老实待着11．不聚会，不搓麻，大家齐心把毒拒12．打牌搓麻爽一时，感染病毒泪两行13．串门就是传播，聚会就是害人14．出门聚会打麻将，每打一局都点炮,乐观,positive
1124, 世上没有白费的努力，更没有碰巧的成功；生命中的一切无心插柳，其实都是水到渠成。出门一定戴口罩，人多别去凑热闹。,乐观,positive
1125, 梦想不是说说而已，它不仅需要千载难逢的机遇，更重要的是坚持不懈的努力和永不放弃的信念。暂时没有特效药，严重起来把命要。,乐观,positive
1126, 妈妈希望陈易初在新的一年里身心健康，学习进步，将来做个对社会有用的人。几代同堂聚一屋，都在一起好幸福。,乐观,positive
1127, 幸福就是跟我觉得最帅的蚂蚁，为别人眼里的小草，我们眼里的大树，一起努力奋斗。大家齐心勇攀登，坚决打赢防控战。,乐观,positive
1128, 每一次的跌倒后重新站起来都会让人变得愈发坚强，生活一半是回忆，一半是继续。发烧就找街道办，医护人员上门看。,乐观,positive
1129, 不经历风雨，怎么见彩虹，有党中央的英明领导，全球华人的齐心协力，只是复兴路上的一个小小插曲!五星红旗迎风飘扬，胜利的歌声多么响亮!……,乐观,positive
1130, 还在整天浑浑噩噩，不知道该干点什么?好听的话听不进去，那么希望这些话能骂醒你。村与村，镇与镇，相互隔离不传邻。,乐观,positive
1131, 享受过程吧，没有比这更实在了，不要想太多，相信，一步一个脚印，付出的努力，总有痕迹。只留一个出入口，人员进出戴口罩。,乐观,positive
1132, 【疫情防护的句子】各位亲朋新年好，病疫期间别乱跑。等到病情已解决，最多也是个把月。走亲访友往后推，保重健康都应该。电话微信先联系，发个红包也是钱。非常时期要重视，大家一起来防治。免得互相来传播，日子还靠自己过。家熏艾条蛮有效，出门记得戴口罩。一家团圆老和少，少的正好尽尽孝。不是病疫太严重，要想相聚不得拢。因祸得福老少欢，坐在家中心更宽。几代同堂聚一屋，都在一起好幸福。各位大家过开心，祝你家和万事兴。,乐观,positive
1133, 在此为新冠病毒做出牺牲的一线医护人员表示强烈的敬畏和感谢。全国人民团结一致，定能走出困境。武汉加油。,乐观,positive
1134, 面对汹汹疫情，一群群医疗战士前赴后继。他们不畏风险，逆向而行，意志坚定却又心怀温情。他们牵挂着市民的安康，而他们自己也让无数人挂肚牵肠。武汉加油，中国加油，我们一起加油!,乐观,positive
1135, 你喜欢篮球，所以我努力练习，你喜欢瘦的女生，所以我努力减肥，你喜欢她，我却没办法。病毒全逃跑，相信有奇迹，好运一定到。,乐观,positive
1136, 梦想尚未实现，远方尚未抵达，便不要停止奋力奔跑的脚步，努力永远都不晚！积极行动，广大医务人员筑牢健康防线。,乐观,positive
1137, 从我做起，为了大家的安全，为了一线的逆行者，早日回家团圆，请自觉自愿在家里守住一颗心，默默祈福中国平安！,乐观,positive
1138, 进一步提高政治站位，切实增强大局意识，建立相应的领导小组，完善防控工作协调机制，切实履行好疫情防控责任，坚决防止疫情扩散蔓延。,乐观,positive
1139, 没有人是完美的，但必须一直努力下去，因为这就是你最初想要坚持做的事。鞠躬更礼貌，可飞吻飞眼，千万别拥抱。,乐观,positive
1140, 愿风裁尘，愿你不悔。生活中应该时刻充满希望与动力。即使前途未卜，也应一往直前。倡议抬头就能见，宣传车辆村内转。,乐观,positive
1141, 这次疫情突然让我看到了人生百态，活着真好。之前一直叽叽歪歪觉得自己的生活这不好那不好，后来刷了埃博拉的纪录片，顿时比上不足比下有余。感叹自己生在中国，生在发达的浙江，生在一个不算富裕但是不愁生计的家庭，回头想想，自己每天无忧无虑，快乐追星，喜欢的事情想做就去做，这种日子已经比太多人好了，不要再不满足了。,乐观,positive
1142, 苏州的雪，还是来了这一夜雪交警、医务工作者、城管志愿者、环卫工……有多少人在这风雪中咬牙坚持“中国总是被他们最勇敢的人保护得很好”——基辛格《论中国》,乐观,positive
1143, 每一个积极的人都在努力着，他们都在追求着更好的人生，问问你自己凭什么不努力。党员进门搞宣传，防疫知识大家传。,乐观,positive
1144, 趁你现在还有时间，尽你自己最大的努力。成为你最想成为的那种人，过着你最想过的那种生活。找到入口下毒手，掏心掏肺杀人狂。,乐观,positive
1145, 以上就是文章的全部内容，希望我们都能在四月摆脱那个平凡的自己，一飞冲天。非医非护，不上一线；管好自己，不去添乱。,乐观,positive
1146, 世上有许多事情等待我们去做，有大事，也有小事，但只要对成功有益，我们就要努力去做。白衣天使在守护，胜利就在不远处。,乐观,positive
1147, 封一座城，护一国人！生而在世，有三“不笑”：不笑天灾，不笑人祸，不笑疾病。立地为人，有“三不黑”：育人之师，救人之医，护国之军。武汉挺住！武汉加油！中国加油！,乐观,positive
1148, 传播知识，就是播种希望，播种幸福。老师，您就是这希望与幸福的播种人！看公告，守规矩，肺炎不会找到你。,乐观,positive
1149, 新年，只有昨天休息了一天，继续奋战在岗位上，祝福祖国越来越好，祝福武汉祝福湖北，祝福全国人民都能战胜一切,乐观,positive
1150, 没有不劳而获的成功，也没有轻易获得的幸福，世间的美好都是用一点一滴的拼搏与努力得到的。早发现，早隔离，医护资源要珍惜。,乐观,positive
1151, 少一点懒惰，多一点改变，在成为你希望的那种人之前，做好你可以做的事。谨防染病不串门；不访亲邻呆家中；,乐观,positive
1152, 感谢每一位让我蜕变的人，无论方式好坏。努力过的充实，别留给自己难过的机会。你好，十月~造谣传谣不可取，应急措施要牢记。,乐观,positive
1153, 夜晚好漫长！我们比往常稍早一点睡觉。可是武汉的医院，确诊的人员还有医务人员他们一定在胆战心惊的煎熬着。害怕到明天，害怕看到数据，确诊的，死亡的……太阳照常升起。可是中国正经历一场战疫。武汉挺住！中国一定能度过这场难关！,乐观,positive
1154, 【抗击疫情的句子】闲言碎语不要讲，面对疫情切莫慌。不懈怠重战术，此病可控也可防。勤洗手戴口罩，公众场所莫闲逛。不聚集少串门，宅在家中读玄黄。接触者待两周，小心观察莫慌张。量体温三七三，社区医生可帮忙。疑似病确诊病，定点医院很在行。劝君遇事不要慌，群防群治有保障。众志成城抗疫情，中国医生倍儿棒。,乐观,positive
1155, 你若光明，这世界就不会黑暗，你若心怀希望，这世界就不会彻底绝望，你的光芒源于你的心。众志城，瘟疫散，上下一心做贡献。,乐观,positive
1156, 岁数大了也变得多愁伤感，之前看电视剧看电影都不掉眼泪的我，看见各处关于武汉疫情的消息，泪目。武汉加油，中国加油。,乐观,positive
1157, 你好呀，今天想穿s码的裙子，分享一组胖子励志减肥瘦身朋友圈说说文案，希望你喜欢。不信谣不传谣，编造谣言更不要。,乐观,positive
1158, 【抗肺炎的句子】疫情莫去凑热闹，出门必须戴口罩。争做文明好市民，沟通就在网上聊。节日计划要更改，走亲串戚都取消。闭门静修多读书，防护知识要记牢。关注新型病毒事，外地来客要报告。不传谣，不信谣，不恐慌，主动担责很重要。发热，咳嗽，全身疼，及时就医很重要。勤开窗，多通风，勤洗手，个人卫生要注意。废弃口罩别乱扔，放到指定地点更文明。万众一心，众志成城，防控疫情，人人有责！,乐观,positive
1159, 请大家戴口罩，勤洗手，少去人群聚集处。祝福武汉人民，我们携手共进，共渡难关!风雨压不垮，苦难中开花。你就是我，我就是你，天耀中华!,乐观,positive
1160, 寒冬褪去锋芒，黎明迎接微光，我们必将战胜疫情！一起为武汉助力，为中国助力！万众一心，不畏艰难；众志成城，共度难关！,乐观,positive
