,text,tag,senti_polarity
1937, 众志成城抗疫情，听从安排少聚会，新春佳节来年有，何必固执这一次!,鼓励,positive
1938, 抗击新型肺炎疫情微信朋友圈说说篇二,鼓励,positive
1939, 不努力是会被合并同类项的。中华美德暖人间，白衣天使奔武汉。,鼓励,positive
1940, 积极配合医护人员，共同做好疫情防控。,鼓励,positive
1941, 待凛冬离去，雪融草青，相信，一定有新的相逢将温暖延续。,鼓励,positive
1942, 保护自己就是保护他人，保护自己也是保护社会!,鼓励,positive
1943, 邓紫棋很努力你们别黑她。注意洗手衣勤换，戴上口罩防感染。,鼓励,positive
1944, 你被拒绝的越多，你就成长得越快；你学的越多，就越能成功。,鼓励,positive
1945, 坚定信心同舟共济，科学防治精准施策，,鼓励,positive
1946, 夔州大地布天网，铜墙铁壁防火墙。,鼓励,positive
1947, 凡是决心取得胜利的人是从来不说“不可能”的。感染人数在爬坡，治疗尚无特效药。,鼓励,positive
1948, 众志成城，坚决打赢疫情防控阻击战!,鼓励,positive
1949, 胸中有群众，不怕担子重。众志成城，战胜疫情！,鼓励,positive
1950, “老实在家防感染，丈人来了也得撵”,鼓励,positive
1951, 习总书记发号令， 举国上下齐响应。,鼓励,positive
1952, 疫情严重，全国人民都宅在家里，希望疫情快点过去，国泰民安！,鼓励,positive
1953, 疫情结束后，最想去抓娃娃、我的存货都快给小朋友送完了!,鼓励,positive
1954, 要做好疫情监测、排查、预警等工作，切实做到早发现、早报告、早隔离、早治疗。,鼓励,positive
1955, 不到最后关头决不放弃绝望也会变成希望。熊猫老家好风景，疫情过后欢迎您。,鼓励,positive
1956, 勤洗手，讲卫生， 家务劳动我能行。,鼓励,positive
1957, 冬天纵然寒冷，春天的脚步不会延迟。,鼓励,positive
1958, 努力的寻找一个借口，说服这颗凌乱的心。晓得谁来自武汉，不要认为不相干。,鼓励,positive
1959, 一日三餐要合理，阳光体育心情好。,鼓励,positive
1960, 当你觉的累的时候就看看那些还在努力的人。乡亲们，听我讲，防疫情，莫慌张。,鼓励,positive
1961, 当眼泪流尽的时候，留下的应该是坚强。一日三餐要合理，阳光体育心情好。,鼓励,positive
1962, 跑昨越快，遇到风的阻力越大。阻力与成就相伴随。,鼓励,positive
1963, 鼓励自己的最好办法，就是鼓励别人。少去人多处，多在网上游。,鼓励,positive
1964, 努力工作以‘成就’某事，而非‘获得’某物。外省归，请报告，隐瞒疫情要犯罪。,鼓励,positive
1965, 希望病毒尽快控住，祝福武汉，祝福我的亲人朋友身体安康，幸福快乐,鼓励,positive
1966, 你若不坚强，懦弱给谁看。众志城，疫情散，上下一心做贡献。,鼓励,positive
1967, “什么武汉不武汉人，都是一家人。”,鼓励,positive
1968, 不出行也不走动，十四天后看成效。,鼓励,positive
1969, 关系不因距离疏远，问候到，心意到!,鼓励,positive
1970, 让自己不感染，就是您对抗击疫情最大的贡献！,鼓励,positive
1971, 树信心，去焦虑，抗击疫病能胜利！,鼓励,positive
1972, 萝卜消食开脾胃，蘑菇抑制癌细胞。,鼓励,positive
1973, 你的能力只有通过冒险才能锻炼和展现出来。加油，武汉！,鼓励,positive
1974, 不要哭泣，能洗刷你耻辱的不是你的眼泪，而是你的行动。众志成城，战胜疫情！,鼓励,positive
1975, 找到入口下毒手，掏心掏肺杀人狂。,鼓励,positive
1976, 总理受托到武汉，鼓舞斗志战疫情。,鼓励,positive
1977, 不是看到希望才努力，是努力才会看到希望。消杀隔离是重点，九劝各类朋友圈。,鼓励,positive
1978, 从疫区湖北来新河人员，要自觉进行居家隔离，严防到处走动。,鼓励,positive
1979, 出门就把口罩戴，于人于己都是爱！,鼓励,positive
1980, 外地来客要报告，避免疫情不知道。,鼓励,positive
1981, 成功和失败都不是一夜造成的，而是一步一步积累的结果。加油中国，加油武汉！,鼓励,positive
1982, 轻易放弃努力的机会，成功也就会轻易地放弃你。请相信，不久后，胜利者，属你我！,鼓励,positive
1983, 万众一心、众志成城、抗击疫情、鼓励信心、为武汉加油、打赢阻击战,鼓励,positive
1984, 加大校园环境卫生整治力度，全方位改善学校环境卫生条件。,鼓励,positive
1985, 共同战疫勇者不退携手同行众志成城#武汉加油#,鼓励,positive
1986, 在战斗未见最后分晓之前，决不可放弃努力。常开窗、勤通风，讲卫生、把手洗。,鼓励,positive
1987, 加强协作，完善部门间信息沟通，发挥联防联控工作机制作用。,鼓励,positive
1988, 说一千，道一万， 人心齐来，泰山搬。,鼓励,positive
1989, 生命对于每个人来说都只有仅仅的一次，我们没有理由不珍爱自己的生命。,鼓励,positive
1990, 除了努力，一无所有。走亲访友往后推，幸福安康为第一。,鼓励,positive
1991, 有决心，坚信念，疫情很快被消灭。,鼓励,positive
1992, 你是黄昏后的暮光，是月下散发着光亮的希望。网上谈事不出门，每天多看微信群。,鼓励,positive
1993, 没有目标就没有方向，每一个学习阶段都应该给自己树立一个目标。,鼓励,positive
1994, 玉在磨砺中闪光，石在碰撞中辉煌。致敬逆行者！,鼓励,positive
1995, 等你们胜利凯旋!加油、祝福、平安,鼓励,positive
1996, 白菜利尿解毒素，黄瓜减肥有成效。,鼓励,positive
1997, 抗击疫情，从我做起！勤洗手，戴口罩，多通风，尽快把疫情给控制住。,鼓励,positive
1998, 通风消洗戴口罩，发现症状早诊疗。,鼓励,positive
1999, 室内通风勤换气， 消毒清洁很重要。,鼓励,positive
2000, 全力遏制疫情扩散蔓延，维护人民生命安全和身体健康。,鼓励,positive
2001, 更高的政治站位、更坚决的态度、更有力的举措。,鼓励,positive
2002, 老边人民齐行动，同舟共济把疫控。,鼓励,positive
2003, 有发热症状患者，请及时到指定医疗机构发热门诊就诊。,鼓励,positive
2004, 努力这个词太平凡，但努力将使你的人生不平庸。睡眠足、喝水好，休息好了疾病少；,鼓励,positive
2005, 不断探索新鲜事物，探索解决新问题的方法。致敬逆行者！,鼓励,positive
2006, 拒绝野味：不猎奇，不贪嘴，病从口入，教训牢记!,鼓励,positive
2007, 愿我们早日战胜病毒，恢复正常生活，在家憋的都快长霉了，中国加油,鼓励,positive
2008, 你是最棒的，我们信任你能战胜病魔！　　　,鼓励,positive
2009, 明天会更好，一切都会过去，静候春暖花开。.,鼓励,positive
2010, 实施农民健康工程、普及农民卫生知识。,鼓励,positive
2011, “专心致志，集中突破”是成功的最佳方案。众志成城，战胜疫情！,鼓励,positive
2012, 只要还有一滴油； 呆在屋里不露头。,鼓励,positive
2013, 努力把自己当成一个孩子。众志成城不畏惧，战胜疫情定胜利。,鼓励,positive
2014, 只要防护做到位；其实是一纸老虎；,鼓励,positive
2015, 立即行动、防控疫情，守土有责、守土尽责！,鼓励,positive
2016, 冈部你一直都在努力地想要拯救她。预防很重要，千万莫大意。,鼓励,positive
2017, 命运给予我们的不是失望之酒，而是机会之杯。亲情话，用心听，有异常，化险情。,鼓励,positive
2018, 抗击疫情出经验， 英雄奋战在前线。,鼓励,positive
2019, 向“最美逆行者”致敬，向白衣战士致敬。相信春暖花开时，定是你们凯旋而归日!,鼓励,positive
2020, 全国人民万众一心，团结起来抗拒疫情，不出门不给国家添乱。,鼓励,positive
2021, 坚持戴好小口罩，正确佩戴要记好： ,鼓励,positive
2022, 祝愿早点过难关， 祖国昌盛永平安。,鼓励,positive
2023, 人的生命似洪水在奔流，不遇着岛屿、暗礁，难以激起美丽的浪花。,鼓励,positive
2024, 拒野味、不聚会，亲友情、网上叙，少出行、莫大意。,鼓励,positive
2025, 弱者总是抱怨命运多舛，强者绝少哀叹生不逢时。众志成城，战胜疫情！,鼓励,positive
2026, #武汉加油#奋战在第一线，疫情快结束吧，我想休息,鼓励,positive
2027, 辛勤实干是取得杰出成就所必须付出的代价。众志成城，战胜疫情！,鼓励,positive
2028, 不给别人活路的人，等于自绝后路。致敬逆行者！,鼓励,positive
2029, 生命对某些人来说是美丽的，这些人的一生都为某个目标而奋斗。,鼓励,positive
2030, 你都不努力有什么资格羡慕别人比你强。要咳嗽，须遮掩，别握手，保健康。,鼓励,positive
2031, 人人皆防线，戴口罩、勤洗手就是美德的体现。,鼓励,positive
2032, 白衣天使在守护，胜利就在不远处。,鼓励,positive
2033, 向一线战斗天使致敬！疫情散去，武汉樱花等你！,鼓励,positive
2034, 不要忘记你的梦想不去努力怎会发光。疫情期间莫瞎串，冠状病毒蛮厉害。,鼓励,positive
2035, 社区基层全排查，请你千万帮个忙。,鼓励,positive
2036, 各位村民听分明，人人参与防疫情。,鼓励,positive
2037, 肺腑之言，亲朋好友；多看几遍，谨记心间。,鼓励,positive
2038, 第三要洗手指缝，双手十指交叉洗。,鼓励,positive
2039, 生命安全最重要， 幸福生活享到老。,鼓励,positive
2040, 避免在未加防护的情况下接触野生或养殖动物。,鼓励,positive
2041, 党旗飘，红旗展， 党的教导要记牢。,鼓励,positive
2042, “麻烦”能让你学会很多东西，也是锻炼你自己的机会，因此不要害怕“麻烦”。,鼓励,positive
2043, 病毒潜伏时间长，坚持两周不能放。,鼓励,positive
2044, 勤洗手吃熟食喝开水，预防肠道传染病。,鼓励,positive
2045, 领导带头，党员示范，做好病毒防范。,鼓励,positive
2046, 我的城市生病了，希望他早日好起来，我们一起祝福武汉，祝福湖北！,鼓励,positive
2047, 先天下之忧而忧，后天下之乐而乐。众志成城，战胜疫情！,鼓励,positive
2048, 甘瓜良药降血糖，葱姜热汤治感冒。,鼓励,positive
2049, 祝自己生日快乐。感恩父母，哈哈!又长大一岁了。愿一生努力，想要的都能拥有。,鼓励,positive
2050, 祝福祖国，中国人民团结一致，共度难关。武汉加油！湖北加油！中国加油,鼓励,positive
2051, 不串门，不聚会，有距离，情更长。,鼓励,positive
2052, 奇迹不过是努力的另一个名字。找到入口下毒手，掏心掏肺杀人狂。,鼓励,positive
2053, 莫信谣言胡对喝，欲仈新闻听事实。,鼓励,positive
2054, 努力做到检查全覆盖、线索早发现、早报告、早预防。,鼓励,positive
2055, 积极履行社会责任，树立行业正面形象。,鼓励,positive
2056, 加强防护，不要恐慌，相信科学，绝不传谣,鼓励,positive
2057, 牢固树立以人民为中心的发展思想，坚持把人民群众生命安全和身体健康放在第一位！,鼓励,positive
2058, 容易发怒，是品格上最为显著的弱点。戴口罩、属第一，此原则、务牢记。,鼓励,positive
2059, 米面蔬菜和粮油， 及时配发送你手。,鼓励,positive
2060, 坚决落实好各项防控措施，确保人民群众生命健康安全和社会大局稳定,鼓励,positive
2061, 明天的你，一定会感谢今天努力的自己。野生动物传染源，千万不要因嘴馋。,鼓励,positive
2062, 上半年看你们过二月十四，下半年看你们过七月十四！,鼓励,positive
2063, 湖北加油！武汉加油！总理为武汉人民加油！祝武汉老百姓平安健康！,鼓励,positive
2064, 有勇气并不表示恐惧不存在，而是敢面对恐惧、克服恐惧。致敬逆行者！,鼓励,positive
2065, 不信谣言信政府；疫病一定能防住。,鼓励,positive
2066, 勤洗手来多消毒，才能远离坏病毒。,鼓励,positive
2067, 加油中国！加油四川！加油武汉！等待春暖花开的时候，一起去看武汉樱花。,鼓励,positive
2068, 逆行者，他们是奋斗在一线的英雄，是真心实意为人民服务大公无私的人。,鼓励,positive
2069, 不去登记呆在家， 也会有人去排查。,鼓励,positive
2070, 向所有奋战在一线的医务人员及白衣天使们致敬，希望早日战胜病毒，大家一起加油!,鼓励,positive
2071, 对我来说，不学习，毋宁死。众志成城，战胜疫情！,鼓励,positive
2072, 只要坚持积极的理想，就能产生奋斗的勇气。疫情还没控制住，治疗方法有点难。,鼓励,positive
2073, 室内保持常通风，佩戴口罩常洗手。,鼓励,positive
2074, 上下行动，联防联控，确保各项工作扎实有效开展。,鼓励,positive
2075, 等这次疫情过了，去见想见的人，做想做的事吧，别给自己留遗憾。,鼓励,positive
2076, 你既然不努力在看到别人成功时就别妒忌。新病毒，太嚣张，头顶花冠怪模样。,鼓励,positive
2077, 只有敢于面对痛苦和挫折的人，才能知道人间真正的快乐。加油中国，加油武汉！,鼓励,positive
2078, 阴霾会过去，疫情会消散，光明一定会重新照亮我们。,鼓励,positive
2079, 阴霾终会过去春天在等我们老老实实呆在家里赏花#武汉加油#,鼓励,positive
2080, 我们相信好消息、热干面和樱花都会如约而至，一切都会好起来的。武汉加油！,鼓励,positive
2081, 神州雷动胜利望，中华大地谱新章。,鼓励,positive
2082, 春节拜年发微信，情到意到人安全。,鼓励,positive
2083, 在家经常开门窗，保持通风又透气。,鼓励,positive
2084, 弱者靠流泪去乞求别人同情，强者用奋斗来赢得人的敬佩。众志成城，战胜疫情！,鼓励,positive
2085, 没必要假装自己很努力，毕竟结局不会欺骗你。。提高免疫力，健康最重要。,鼓励,positive
2086, 努力了的才叫梦想，不努力的就是空想。要保暖，别感冒，发烧咳嗽及早报。,鼓励,positive
2087, 没有一个冬天不能逾越，春暖花开日终会到来，一起怀希望待春来,鼓励,positive
2088, 各位朋友听我言，专家定性动物传。,鼓励,positive
2089, 愿祖国强大愿人民安康愿疫情早日结束武汉加油中国加油！祈福][祈福][祈福],鼓励,positive
2090, 党组织引领党员带头坚决打赢病毒攻坚战！,鼓励,positive
2091, 冠状病毒传疫情， 形势严峻要认清。,鼓励,positive
2092, 你拍三，我拍三，天天都要洗衣衫。,鼓励,positive
2093, 我们很渺小，但是不孤单。替心理催眠师朋友转发，为抗击新型肺炎出一份力。,鼓励,positive
2094, 切实将普及疫情防治知识和防控要求宣传到家喻户晓。,鼓励,positive
2095, 遇困难，别着急，政府来帮你解决。,鼓励,positive
2096, …关键时期，多理解，多支持，疫情一定会过去，武汉加油，中国加油!,鼓励,positive
2097, 奥维德说：人的内心充满恐惧还是希望，全凭良心的判断。众志成城，战胜疫情！,鼓励,positive
2098, 中华美德暖人间， 白衣天使奔武汉。,鼓励,positive
2099, 生活中留个空间，事业上争个舞台，你就是强者。碗筷盆，不共用；消毒后，才放心。,鼓励,positive
2100, 电视新闻天天看， 政策知识记心上。,鼓励,positive
2101, 不能轻易掉眼泪，要坚强。赚钱不在多与少，就看谁的身体好。,鼓励,positive
2102, 多花时间努力，少点功夫矫情。只要还有一袋盐，不上银行去取钱。,鼓励,positive
2103, 【防控抗疫口诀】预防千万条，口罩第一条。洗手很重要，串门就免了。,鼓励,positive
2104, 外来人员要注意，莫拿生命当儿戏。,鼓励,positive
2105, 病毒只是路过，却让你体会，生命真的没有那么长。死亡，其实就是分分钟的事情。,鼓励,positive
2106, 权威专家钟南山，八十高龄在一线。,鼓励,positive
2107, 挫折可能是时机成熟的转折；失败可能是成功的捷径。发热不要慌，发热门诊帮。,鼓励,positive
2108, 庚子春至百病消，柳绿桃红春意闹。,鼓励,positive
2109, 加油武汉，祝福祖国，我们携手相助，早日战胜疫情，在困难面前，国人从未害怕!,鼓励,positive
2110, 努力吧，只有现在足够的高度才有资格被仰望。网络冲浪学致富，为了疫后打基础。,鼓励,positive
2111, 不要赌天意，不要猜人心。天意赌不起，人心猜不透。,鼓励,positive
2112, 多通风、勤打扫， 干干净净你我他。,鼓励,positive
2113, 疫情感人的朋友圈说说抗击疫情最暖心的朋友圈,鼓励,positive
2114, 挣钱无论多与少，全家健康才更好。,鼓励,positive
2115, 不要参加调声、拜年、聚会、聚餐活动,鼓励,positive
2116, 坚忍不拔是每一个成功者战胜失败的必备品质。防新冠、拒野味，接触者、多留意。,鼓励,positive
2117, 努力成为一个简单温柔且有力量的人吧。要出门，戴口罩，人人健康最重要。,鼓励,positive
2118, 一线人员很辛劳，见到请您微微笑。,鼓励,positive
2119, 多喝水，保睡眠，提高免疫身体棒。,鼓励,positive
2120, 特殊时期，少出去蹦跶，宅在家里没事儿可以多喝茶一品句子网，尤其是白茶，增强免疫力。,鼓励,positive
2121, 情人节没有女朋友，又节约口罩，我骄傲。,鼓励,positive
2122, 父母还在为你拼，你有什么理由不去努力。新冠病毒很可怕；口罩防护作用大；,鼓励,positive
2123, 面对生活中的挫折，有人毁灭自己，有人寻求新生。众志成城，战胜疫情！,鼓励,positive
2124, 每天都有新日光，每人都有新希望。于情于理，必须仔细。,鼓励,positive
2125, 武汉今天也是有阳光作伴的一天，我们不孤单，要乐观！,鼓励,positive
2126, 没有人能预知未来的命运，但我们可以用愉悦的表情面对命运。,鼓励,positive
2127, 为的还是大家好， 如感染 早报告， 隔离措施很必要。,鼓励,positive
2128, 最美是浓烟，看不够的是人间，如期而至的春天，你好。,鼓励,positive
2129, 黑夜过后，总能看见最美的太阳，冬日已去，期待春暖花开，中国加油!武汉加油!,鼓励,positive
2130, 只送祝福，不传谣言，别让错误信息帮倒忙!,鼓励,positive
2131, 配合查验、多些理解、多些耐心、抗击疫情、你我有责!,鼓励,positive
2132, 相信党委和政府，身体健康不痛苦。,鼓励,positive
2133, 党工委，管委会， 高度重视全力抓。,鼓励,positive
2134, 大力开展爱国卫生运动，加强人群聚集场所环境整治。,鼓励,positive
2135, 金山银山，不如平平安安；大富大贵，不如健康最贵。,鼓励,positive
2136, 坚决克服麻痹大意思想严密组织疫情防控工作,鼓励,positive
2137, 所有幸福的家庭都相似，而每个不幸的家庭各不同。发热和干咳，就诊莫等候。,鼓励,positive
2138, 保护生命战疫情，驱赶“瘟神”齐上阵。,鼓励,positive
2139, 我们倒下去要爬起来，受到挫折要战斗得更好。加油，武汉！,鼓励,positive
2140, 信科学，听官宣，不信谣，不传谣。,鼓励,positive
2141, 武汉加油啊！致敬所有奋战在前线的白衣天使们，你们真的辛苦了，等你们平安归来！,鼓励,positive
2142, 爱心奉献全力尽，扎实工作护百姓。,鼓励,positive
2143, 武汉你好吗？武汉挺住！隔离病毒，不隔离爱！一起加油，共渡难关！,鼓励,positive
2144, 不传谣言不恐慌，洗手通风戴口罩。,鼓励,positive
2145, 不怕苦不怕累，齐努力，攻难关。战疫情，抗病毒，又是一个大战疫。,鼓励,positive
2146, 疫情紧急，人命关天，须臾不能懈怠。与病魔较量，拼的是速度，争的是时间。,鼓励,positive
2147, 第一湿手涂肥皂，掌心相对互揉搓。,鼓励,positive
2148, 许诺一句话，践诺百日行。众志成城，战胜疫情！,鼓励,positive
2149, 挫折就像闹钟一样，它提醒你什么时候应该清醒。克艰险，戮力行，不避难，不逃责。,鼓励,positive
2150, 春江水渐暖，盼君无恙还向所有为疫情付出的工作人员致敬武汉加油，中国加油!,鼓励,positive
2151, 实现“防输入、防蔓延、防输出”的疫情防控目标。,鼓励,positive
2152, 想要收获自由之果的人，必须承受维护自由的劳苦。咳嗽打喷嚏，遮住鼻和口。,鼓励,positive
2153, 传染须经三个环，三环相扣才实现。,鼓励,positive
2154, 强者自己选择命运，而弱者却任由命运摆布自己。战疫情、说防控、要记清。,鼓励,positive
2155, 发现疫情及时报，早防早治效果好。,鼓励,positive
2156, 奇迹有时候是会发生的，但是你得为之拼命地努力。天佑我中华，共将凯歌奏。,鼓励,positive
2157, “隔离病毒但不隔离爱，因为爱是最好的桥梁”,鼓励,positive
2158, 从疫情地回来，戴口罩，待在家，自我隔离为大家!,鼓励,positive
2159, 愿早日战胜疫情，城市早日正常运转。,鼓励,positive
2160, 我觉得疫情结束之后，最想做的事情，应该都是开始努力工作吧。,鼓励,positive
2161, 人民总理为人民，众志成城肩并肩。,鼓励,positive
2162, 宣传防疫知识、歌颂抗击疫情的英雄，为武汉加油！向防疫前线的英雄们致敬！,鼓励,positive
2163, 每个人多一份理智，全社会多一份平安！,鼓励,positive
2164, 跌倒后爬起来，拍拍身上的尘土继续往前走，同样是好汉。众志成城，战胜疫情！,鼓励,positive
2165, 瑞雪兆丰年，祝福湖北！加油武汉！,鼓励,positive
2166, 身体不适及时医，基金保障有所依。,鼓励,positive
2167, 全民一心战肺炎， 十劝基层公务员。,鼓励,positive
2168, 易感人群数要减，接种疫苗最简单（安全套可保安全）。,鼓励,positive
2169, 困难是人生的教科书，逆境是一所最好的大学。战病魔、一盘棋，群防控、齐用力。,鼓励,positive
2170, 疫情蔓延，抗疫一线的他们很多已经超负荷运转，转发，致敬，请千万保重!,鼓励,positive
2171, 你可以不努力，但最好别后悔。镇村组、正忙活，全村人民要配合；,鼓励,positive
2172, 向战斗在抗击疫情一线的医务工作者和社会各界人士致敬!,鼓励,positive
2173, 要求大型商贸骨干企业发挥带头示范作用，发扬“一方有难，八方支援”的精神。,鼓励,positive
2174, 祝你幸福阖家欢， 冠状病毒梭边边。,鼓励,positive
2175, 每家每户不落下， 一家一家挨住查。,鼓励,positive
2176, 世界上最快乐的事，莫过于为理想而奋斗。勤通风，勤洗手，呆在家里别乱走。,鼓励,positive
2177, 不管失败多少次，都要面对生活，充满希望。消息不实不要传，为了你我都安全。,鼓励,positive
2178, 没有比别人厉害，那就要比别人更努力。一定能够战胜它。,鼓励,positive
2179, 新型肺炎来传染， 为了病毒不扩散。,鼓励,positive
2180, 多开窗户多通风， 每天两次测体温。,鼓励,positive
2181, 蜜蜂从花中啜蜜，离开时营营地道谢。如外出、多留意，强防护、别迟疑。,鼓励,positive
2182, 穷人和富人之间不同的是对待事情的心态。群防控、人心齐，同努力、赢战“疫”。,鼓励,positive
2183, 利肠通便食猪血，气短虚弱吃山药。,鼓励,positive
2184, 内心温柔，安静努力。走亲访友都取消，不要聚集凑热闹。,鼓励,positive
2185, 城内是一千一百万平凡的你我他，是浩浩江流奔走不息的日月星辰。武汉挺住!,鼓励,positive
2186, 虽然捐的不多，但是尽力了，我老爸说国家有难要帮助，给老爸点个赞,鼓励,positive
2187, 成功，必定会是一条需要绝对努力的事情。新型肺炎来传染，为了病毒不扩散。,鼓励,positive
2188, 人多莫去凑热闹，出门记得戴口罩。,鼓励,positive
2189, 保持冷静，不可慌乱；跟踪官宣，关注演变。,鼓励,positive
2190, 武汉疫情的心情说说抗击新型肺炎疫情的说说,鼓励,positive
2191, 女人为什么要逛街？因为这是我们努力工作的动力啊。？生活有规律，避免累和忧。,鼓励,positive
2192, 时刻注意手清洁，要让病菌无处逃。,鼓励,positive
2193, 我辈现在年纪小，在家加油避风险。,鼓励,positive
2194, 就算两人很投机，聊天最好用手机。,鼓励,positive
2195, 你是爸妈生生不息的希望。众志城，瘟疫散，上下一心做贡献。,鼓励,positive
2196, 既不热闹，也不浪漫；实属无奈，不应抱怨。,鼓励,positive
2197, 减少串门：关系不因距离疏离，问候到，心意到!,鼓励,positive
2198, 只希望疫情能早日结束，春暖花开之时我们都能走在街头不戴口罩，繁华与共！,鼓励,positive
2199, 隔离病毒但不隔离爱，因为爱是最好的桥梁。,鼓励,positive
2200, 大家不免着青惊，但是思想爱重视。,鼓励,positive
2201, 疫情蔓延不可怕， 就怕预防意识差。,鼓励,positive
2202, 县委政府下决心， 精准施策为人民。,鼓励,positive
2203, 躲起来的星星也努力发光，你也要加油。一级响应全国动，目前首要大事情。,鼓励,positive
2204, 全国多地，均有扩散；你我百姓，应当咋办。,鼓励,positive
2205, 假如你从来未曾害怕受窘受伤害，好就是你从来没有冒过险。,鼓励,positive
2206, 防疫时期各地标语：控制疫情，宅在家里，也做贡献。,鼓励,positive
2207, 珍惜光阴使生命变得更有价值。回收卡，勤消毒；多提倡，电子付。,鼓励,positive
2208, 硬条贴鼻要记牢， 有效时间4小时。,鼓励,positive
2209, 心灵纯洁的人，生活充满甜蜜和喜悦。呆在家里苦不苦?想想红军两万五。,鼓励,positive
2210, 你只管努力，上天自有安排。只要咱们都听话，一定能够战胜它。,鼓励,positive
2211, 都是小人物，别说大话了，好好努力就行!新冠肺炎不用怕，冠状病毒来侵袭，,鼓励,positive
2212, 伸出温暖的手，有爱才会永恒。武汉加油，爱无止境！无穷的力量都在逆行中。,鼓励,positive
2213, 科学就医：如有不适，尽快就医，沉着冷静，谨遵医嘱!,鼓励,positive
2214, 作为一个河南人，看到河南也进一步沦陷到疫情中，感到好无力!,鼓励,positive
2215, 我们一定打败它；出门必须戴口罩，人多别去凑热闹。,鼓励,positive
2216, 活家禽，活牲畜， 野生动物要远离。,鼓励,positive
2217, 勇士们出征了！打赢战斗，等待着你们的凯旋！武汉加油！中国加油！,鼓励,positive
2218, 努力做个有志气的人吧。自私自利一盘沙，丢了西瓜捡芝麻。,鼓励,positive
2219, 物质生活有保障， 精神食粮要跟上。,鼓励,positive
2220, 弱者为吹响口哨而自喜，强者在吹响口哨之后更吹响生活。众志成城，战胜疫情！,鼓励,positive
2221, 万众一心，众志成城，早日打赢疫情防控阻击战!祝福湖北，祝福祖国!,鼓励,positive
2222, 戴好口罩：预防千万条，口罩第一条!,鼓励,positive
2223, 堵源截流防疫病，春暖花开玩安逸。,鼓励,positive
2224, 如果一直瞒下去， 迟早要出大问题。,鼓励,positive
2225, 趁年轻去努力，去追逐自己想要的生活。医生警察在一线，党员就在您身边。,鼓励,positive
2226, 全国各城市都应该马上启动紧急措施，防范于未然，中国加油，武汉加油!,鼓励,positive
2227, 祝愿祖国和民众早日战胜疫情，更期望未来全民健康之中国早日实现。,鼓励,positive
2228, 冬春流感常年事，谨慎甄别心不慌。,鼓励,positive
2229, 讲科学，讲文明，讲究卫生要先行；,鼓励,positive
2230, 少放鞭炮少吸烟，不聚堆儿来不吐痰。,鼓励,positive
2231, 疫情在哪里、党员干部就战斗在哪里。,鼓励,positive
2232, 疫区来琼返琼人员要主动配合查验和医学检测,鼓励,positive
2233, 发热胸闷干咳嗽；迅速就诊别胡弄；,鼓励,positive
2234, 这世间最可依赖的不是别人，而是你自己。不要指望他人，一定要坚强自立。,鼓励,positive
2235, 新冠肺炎不用怕，冠状病毒来侵袭。,鼓励,positive
2236, 春天适合努力和拥抱。走亲访友往后推，保重健康都应该。,鼓励,positive
2237, 金属压条压鼻梁，双耳挂稳调整好。,鼓励,positive
2238, 因为疫情，被困家里，看看囧妈。省电影票钱。,鼓励,positive
2239, 减少串门，见屏如面，问候到，心意到!,鼓励,positive
2240, 阻击疫情，人人有责，安心居家，利我利他。,鼓励,positive
2241, 我的未来将会是春暖花开，无论过程有多苦。,鼓励,positive
2242, 新春祝大家多福无病，希望疫情早日过去！武汉加油，中国加油！,鼓励,positive
2243, 不随地吐痰，咳嗽、打喷嚏时使用纸巾或弯曲手肘掩盖口鼻。,鼓励,positive
2244, 勤锻炼，身体好，多看书，有成长。,鼓励,positive
2245, 集中来访不接待，会议活动少召开。,鼓励,positive
2246, 心存侥幸在家里， 麻痹大意耽误你。,鼓励,positive
2247, 拟订并组织实施本市人力资源市场发展规划和人力资源流动政策；负,鼓励,positive
2248, 你幸福，我守护！病了，我更不能离开！·守致敬一线的战友！加油！,鼓励,positive
2249, 街社组，忙防疫，辖区群众同协力。,鼓励,positive
2250, 疫情终于结束了，去大海边看看吧。听听海浪的声音，做一个心胸更加宽广的人。,鼓励,positive
2251, 饮食清淡习惯好，杂物归位莫乱扔。,鼓励,positive
2252, 自私和抱怨是心灵的阴暗，愉快的爱则使视野明朗开阔。加油，武汉！,鼓励,positive
2253, 不一定希冀自己成为伟人，但一定要求自己做个强者。远离众野味，别逗猫和狗。,鼓励,positive
2254, 冷静应对，不信谣、不传谣、不造谣，做好正面宣传，积极传播正能量。,鼓励,positive
2255, 早发现、早报告、早隔离、早治疗。,鼓励,positive
2256, 民生安危最重要；党的号令要听从；,鼓励,positive
2257, 与其冒倾覆的危险，不如顺流找更好的机会。加油，武汉！,鼓励,positive
2258, 我们最值得自豪的不在于从不跌倒，而在于每次跌倒之后都爬起来。,鼓励,positive
2259, 消杀隔离是重点， 九劝各类朋友圈。,鼓励,positive
2260, 行动是成功的阶梯，行动越多，登得越高。众志成城，战胜疫情！,鼓励,positive
2261, 正确佩戴防护口罩，避免感染冠状病毒。,鼓励,positive
2262, 苦难对于天才是一块垫脚石，对能干的人是一笔财富，对弱者是一个万丈深渊。,鼓励,positive
2263, 冬将尽，春可期，山河无恙，世间皆安。,鼓励,positive
2264, 【致敬】愿那些在一线进行医护工作的军嫂们平安，期待归来,鼓励,positive
2265, 传播途径要切断，消毒杀虫为重点（洁身自好亦关键）。,鼓励,positive
